platform,content,score,user,time,song_id,clean_content,words,word_count,sentiment_label,sentiment_prob,sentiment_text,entities,person_entities,location_entities,organization_entities,product_entities,keywords,keyword_list,is_long,summary,topic_0,topic_1,topic_2,topic_3,topic_4,dominant_topic,aspect_results,aspect_晚安,aspect_时候,aspect_朋友,aspect_世界,aspect_我会,aspect_感觉,aspect_流泪,aspect_首歌,aspect_我爱你,aspect_爱心
网易云音乐,真的假的 楼丝,1,远离我--o,2025-04-23 23:11:21,1359356908,真的假的 楼丝,"['真的假', '楼丝']",2,2,0.3986773192882538,正面,"[(' ', 'OTHER', 4, 5)]",[],[],[],[],"[('楼丝', 11.9547675029)]",['楼丝'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('真的假', '中性', 0.0, '真的假的 楼丝', []), ('楼丝', '中性', 0.0, '真的假的 楼丝', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,@TtbXuuu ,1,福福xuxu,2025-04-23 23:09:58,1359356908,TtbXuuu,['TtbXuuu'],1,2,0.3843994736671448,正面,[],[],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,还在处吗,1,禁佰邪,2025-04-23 23:08:10,1359356908,还在处吗,[],0,2,0.4436788260936737,正面,[],[],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,此时一个三年后存款十位数的人赞了我,1,别凶猪猪i,2025-04-23 23:07:20,1359356908,此时一个三年后存款十位数的人赞了我,"['此时', '三年', '存款', '十位数', '人赞']",5,2,0.4665900468826294,正面,[],[],[],[],[],"[('存款', 7.07304841747)]",['存款'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('存款', '中性', 0.0, '一个三年后存款十位数的人', []), ('十位数', '中性', 0.0, '三年后存款十位数的人赞了我', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,倘若那日誓言作数 这是我们的第二年,1,小猫咪小安,2025-04-23 23:05:55,1359356908,倘若那日誓言作数 这是我们的第二年,"['倘若', '那日', '誓言', '这是', '我们', '第二年']",6,2,0.408699631690979,正面,"[(' ', 'OTHER', 8, 9)]",[],[],[],[],"[('誓言', 9.35738286971)]",['誓言'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('誓言', '中性', 0.0, '倘若那日誓言作数 这是', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,人总是这样 心知肚明还有所期待,1,物质女孩终结者,2025-04-23 23:03:31,1359356908,人总是这样 心知肚明还有所期待,"['总是', '心知肚明', '期待']",3,1,0.4012746512889862,中性,"[(' ', 'OTHER', 5, 6)]",[],[],[],[],"[('期待', 3.35462416097), ('还有', 2.01382465346)]","['期待', '还有']",False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,睡一觉就好了,1,恨你亿万次-,2025-04-23 23:03:17,1359356908,睡一觉就好了,['睡一觉'],1,1,0.4388867914676666,中性,[],[],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,晚安 送给晚睡的你们,1,我只会哭为难你了,2025-04-23 23:03:14,1359356908,晚安 送给晚睡的你们,"['晚安', '送给', '晚睡', '你们']",4,1,0.4019055366516113,中性,"[(' ', 'OTHER', 2, 3)]",[],[],[],[],"[('晚睡', 3.9849225009666664), ('晚安', 3.7538734408), ('送给', 2.420703287603333)]","['晚睡', '晚安', '送给']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安 送给晚睡', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,晚安,1,说话等掉哈,2025-04-23 23:02:39,1359356908,晚安,['晚安'],1,2,0.4150713980197906,正面,[],[],[],[],[],"[('晚安', 11.2616203224)]",['晚安'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,晚安myw[爱心][爱心][爱心][爱心][爱心][爱心],1,小满爱电影,2025-04-23 23:02:17,1359356908,晚安myw爱心爱心爱心爱心爱心爱心,"['晚安', 'myw', '爱心', '爱心', '爱心', '爱心', '爱心', '爱心']",8,2,0.4123506546020508,正面,[],[],[],[],[],"[('爱心', 7.307485066534285), ('晚安', 1.6088029032000002)]","['爱心', '晚安']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安myw爱心', []), ('爱心', '中性', 0.0, '晚安myw爱心爱心爱心爱', []), ('爱心', '中性', 0.0, '晚安myw爱心爱心爱心爱', []), ('爱心', '中性', 0.0, '晚安myw爱心爱心爱心爱', []), ('爱心', '中性', 0.0, '晚安myw爱心爱心爱心爱', []), ('爱心', '中性', 0.0, '晚安myw爱心爱心爱心爱', []), ('爱心', '中性', 0.0, '晚安myw爱心爱心爱心爱', [])]",中性,无,无,无,无,无,无,无,无,中性
网易云音乐,我知道 总有一天 我会放下你 偶尔想起 也不会有波澜 我一直在骗我自己 企图让这个结局晚点来 但我忘了 就算开到0.5倍速 结局还是那个结局 都没变,1,一眼选中就是报应,2025-04-23 23:00:50,1359356908,我知道 总有一天 我会放下你 偶尔想起 也不会有波澜 我一直在骗我自己 企图让这个结局晚点来 但我忘了 就算开到倍速 结局还是那个结局 都没变,"['知道', '总有一天', '我会', '放下', '偶尔', '想起', '不会', '波澜', '一直', '企图', '这个', '结局', '晚点', '就算', '倍速', '结局', '那个', '结局', '没变']",19,2,0.4916113913059234,正面,"[(' ', 'OTHER', 3, 4), (' ', 'OTHER', 8, 9), (' ', 'OTHER', 14, 15), (' ', 'OTHER', 19, 20), ('波澜', 'OTHER', 24, 26), (' ', 'OTHER', 26, 27), (' ', 'OTHER', 35, 36), (' ', 'OTHER', 46, 47), (' ', 'OTHER', 51, 52), (' ', 'OTHER', 58, 59), (' ', 'OTHER', 67, 68)]",[],[],[],[],"[('结局', 1.93539556587), ('晚点', 0.8530930004833334), ('没变', 0.8158169823166667), ('我会', 0.6117552012066666), ('企图', 0.5672035671708333), ('放下', 0.5507517868999999), ('就算', 0.5497923000616667), ('想起', 0.502129864245), ('不会', 0.36764343162999996), ('知道', 0.33117571166666665)]","['结局', '晚点', '没变', '我会', '企图', '放下', '就算', '想起', '不会', '知道']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('总有一天', '中性', 0.0, '我知道 总有一天 我会放下', []), ('我会', '中性', 0.0, '总有一天 我会放下你 偶', []), ('波澜', '中性', 0.0, ' 也不会有波澜 我一直在', []), ('企图', '中性', 0.0, '骗我自己 企图让这个结局', []), ('结局', '中性', 0.0, '企图让这个结局晚点来 但', []), ('晚点', '中性', 0.0, '让这个结局晚点来 但我忘', []), ('结局', '中性', 0.0, '企图让这个结局晚点来 但', []), ('结局', '中性', 0.0, '企图让这个结局晚点来 但', [])]",无,无,无,无,中性,无,无,无,无,无
网易云音乐, 枯燥生活中的一束光,1,我困在雨天里x,2025-04-23 22:59:31,1359356908,枯燥生活中的一束光,"['枯燥', '生活', '一束']",3,2,0.4925344288349151,正面,[],[],[],[],[],"[('生活', 4.63386243307)]",['生活'],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,"我对你说晚安,你对我说拜拜,或许是我在自找难堪",1,99岁老年梦,2025-04-23 22:58:20,1359356908,我对你说晚安你对我说拜拜或许是我在自找难堪,"['晚安', '拜拜', '或许', '自找', '难堪']",5,2,0.4383206963539123,正面,"[('拜拜', 'LOCATION', 10, 12)]",[],['拜拜'],[],[],"[('晚安', 2.8154050806), ('拜拜', 2.752576473525), ('自找', 2.624870067575), ('难堪', 2.1313498110725)]","['晚安', '拜拜', '自找', '难堪']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '我对你说晚安你对我说拜', []), ('拜拜', '中性', 0.0, '安你对我说拜拜或许是我在', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,"你的晚安 我的解药
",1,进击的自由羊,2025-04-23 22:57:14,1359356908,你的晚安 我的解药,"['晚安', '解药']",2,1,0.4187480807304382,中性,"[(' ', 'OTHER', 4, 5)]",[],[],[],[],"[('晚安', 5.6308101612), ('解药', 5.6308101612)]","['晚安', '解药']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '你的晚安 我的解药', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,真奇怪，今天又有点想你。我知道你身边很多人，我不是……你可能是无聊寂寞需要的时候我刚好在，我好像很可怕的会依赖的上瘾，清醒又糊涂的我，所以我知道你的随意也出动给你台阶，你下了，我好像还是在上上下下,1,Miss_Travel,2025-04-23 22:56:38,1359356908,真奇怪，今天又有点想你。我知道你身边很多人，我不是你可能是无聊寂寞需要的时候我刚好在，我好像很可怕的会依赖的上瘾，清醒又糊涂的我，所以我知道你的随意也出动给你台阶，你下了，我好像还是在上上下下,"['奇怪', '今天', '有点', '知道', '身边', '很多', '不是', '可能', '无聊', '寂寞', '需要', '时候', '刚好', '好像', '可怕', '依赖', '上瘾', '清醒', '糊涂', '所以', '知道', '随意', '出动', '台阶', '好像', '上上下下']",26,2,0.5259978175163269,正面,"[('，', 'OTHER', 3, 4), ('今天', 'TIME', 4, 6), ('。', 'OTHER', 11, 12), ('，', 'OTHER', 21, 22), ('，', 'OTHER', 42, 43), ('，', 'OTHER', 56, 57), ('，', 'OTHER', 64, 65), ('，', 'OTHER', 81, 82), ('，', 'OTHER', 85, 86)]",[],[],[],[],"[('好像', 0.8641432161338461), ('上瘾', 0.7855229383), ('出动', 0.6184531868084615), ('知道', 0.6114013138461538), ('台阶', 0.57224688274), ('依赖', 0.5357180704723077), ('奇怪', 0.49696392086999996), ('有点', 0.43064706593076924), ('需要', 0.3341908187307692), ('时候', 0.3299035641107692), ('可能', 0.2883098450561538)]","['好像', '上瘾', '出动', '知道', '台阶', '依赖', '奇怪', '有点', '需要', '时候', '可能']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('有点', '中性', 0.0, '怪，今天又有点想你。我知', []), ('时候', '中性', 0.0, '寂寞需要的时候我刚好在，', []), ('台阶', '中性', 0.0, '也出动给你台阶，你下了，', []), ('上上下下', '中性', 0.0, '好像还是在上上下下', [])]",无,中性,无,无,无,无,无,无,无,无
网易云音乐,嗨咯,1,不过尔尔886,2025-04-23 22:55:50,1359356908,嗨咯,[],0,2,0.425868421792984,正面,[],[],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,来了,1,悲绪恒瑶,2025-04-23 22:51:54,1359356908,来了,[],0,2,0.4005726873874664,正面,[],[],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,晚安。,1,李黛玉丶,2025-04-23 22:46:42,1359356908,晚安。,['晚安'],1,1,0.3750616312026977,中性,"[('。', 'OTHER', 2, 3)]",[],[],[],[],"[('晚安', 11.2616203224)]",['晚安'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安。', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,666,1,夜霜玫瑰金黑糖,2025-04-23 22:45:21,1359356908,,[],0,0,0.0,负面,[],[],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,王子兮和李嘉梁要永远在一起！,1,夜霜玫瑰金黑糖,2025-04-23 22:44:05,1359356908,王子兮和李嘉梁要永远在一起！,"['王子', '李嘉梁', '永远', '一起']",4,2,0.4203701913356781,正面,"[('王子', 'PERSON', 0, 2), ('李嘉梁', 'PERSON', 4, 7), ('！', 'OTHER', 13, 14)]","['王子', '李嘉梁']",[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,"[('王子', '中性', 0.0, '王子兮和李嘉梁', []), ('李嘉梁', '中性', 0.0, '王子兮和李嘉梁要永远在一', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,晚安,1,彩虹市的K老板,2025-04-23 22:39:44,1359356908,晚安,['晚安'],1,2,0.4150713980197906,正面,[],[],[],[],[],"[('晚安', 11.2616203224)]",['晚安'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,晚安～,1,萏蒂纳艾,2025-04-23 22:34:06,1359356908,晚安～,['晚安'],1,2,0.4118832945823669,正面,"[('～', 'OTHER', 2, 3)]",[],[],[],[],"[('晚安', 11.2616203224)]",['晚安'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安～', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,天天开心,1,-林杺鸢,2025-04-23 22:33:35,1359356908,天天开心,['天天开心'],1,1,0.466487318277359,中性,[],[],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,天天开心,1,-林杺鸢,2025-04-23 22:33:29,1359356908,天天开心,['天天开心'],1,1,0.466487318277359,中性,[],[],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,晚安,1,-林杺鸢,2025-04-23 22:33:24,1359356908,晚安,['晚安'],1,2,0.4150713980197906,正面,[],[],[],[],[],"[('晚安', 11.2616203224)]",['晚安'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,嘘 别吵 我在等一批2025年5月的人,1,-林杺鸢,2025-04-23 22:33:14,1359356908,嘘 别吵 我在等一批年月的人,"['别吵', '一批']",2,2,0.4770697355270386,正面,"[(' ', 'OTHER', 1, 2), ('别吵', 'PERSON', 2, 4), (' ', 'OTHER', 4, 5)]",['别吵'],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,"[('别吵', '中性', 0.0, '嘘 别吵 我在等一', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,晚安,1,見1面馬,2025-04-23 22:32:49,1359356908,晚安,['晚安'],1,2,0.4150713980197906,正面,[],[],[],[],[],"[('晚安', 11.2616203224)]",['晚安'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,我不止一次说过我不想你离开我,1,-花图图-,2025-04-23 22:32:39,1359356908,我不止一次说过我不想你离开我,"['不止一次', '不想', '离开']",3,2,0.447560042142868,正面,[],[],[],[],[],"[('不想', 2.982187479385), ('离开', 2.73039878183)]","['不想', '离开']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('不止一次', '中性', 0.0, '我不止一次说过我不想', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,曾经有个傻子 为了你不顾一切 最后换来的确实你的离开,1,-花图图-,2025-04-23 22:32:29,1359356908,曾经有个傻子 为了你不顾一切 最后换来的确实你的离开,"['曾经', '有个', '傻子', '为了', '不顾一切', '最后', '换来', '确实', '离开']",9,2,0.3929845690727234,正面,"[(' ', 'OTHER', 6, 7), (' ', 'OTHER', 14, 15)]",[],[],[],[],"[('换来', 2.86579091464), ('傻子', 2.6828250574), ('离开', 1.8202658545533332)]","['换来', '傻子', '离开']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('傻子', '中性', 0.0, '曾经有个傻子 为了你不', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,我再也不要那么痛苦啦 以后我都不会那么痛苦啦,1,狠心俩字,2025-04-23 22:32:00,1359356908,我再也不要那么痛苦啦 以后我都不会那么痛苦啦,"['再也', '不要', '那么', '痛苦', '以后', '不会', '那么', '痛苦']",8,2,0.5080856680870056,正面,"[(' ', 'OTHER', 10, 11)]",[],[],[],[],"[('不会', 4.41172117956)]",['不会'],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,晚安 你以后怎样都不关我的事了 我也不会窥探你的生活了,1,涵不涵0,2025-04-23 22:31:56,1359356908,晚安 你以后怎样都不关我的事了 我也不会窥探你的生活了,"['晚安', '以后', '怎样', '不关', '不会', '窥探', '生活']",7,2,0.4941995143890381,正面,"[(' ', 'OTHER', 2, 3), (' ', 'OTHER', 15, 16)]",[],[],[],[],"[('晚安', 2.25232406448), ('不关', 2.01880303244), ('窥探', 1.913988862338), ('生活', 0.926772486614), ('不会', 0.882344235912)]","['晚安', '不关', '窥探', '生活', '不会']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安 你以后怎', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,晚安💤,1,某白不知名使徒,2025-04-23 22:31:45,1359356908,晚安,['晚安'],1,2,0.4150713980197906,正面,[],[],[],[],[],"[('晚安', 11.2616203224)]",['晚安'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,晚安,1,狠心俩字,2025-04-23 22:31:40,1359356908,晚安,['晚安'],1,2,0.4150713980197906,正面,[],[],[],[],[],"[('晚安', 11.2616203224)]",['晚安'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,给你们说再见 没有以后啦,1,狠心俩字,2025-04-23 22:31:29,1359356908,给你们说再见 没有以后啦,"['你们', '再见', '以后']",3,2,0.3918439447879791,正面,"[(' ', 'OTHER', 6, 7)]",[],[],[],[],"[('再见', 4.15112784649), ('没有', 1.556411782575)]","['再见', '没有']",False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,晚安哦，好梦,1,雁过时正听雨,2025-04-23 22:31:09,1359356908,晚安哦，好梦,['晚安'],1,1,0.4103846549987793,中性,"[('，', 'OTHER', 3, 4)]",[],[],[],[],"[('晚安', 11.2616203224)]",['晚安'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '正面', 0.3333333333333333, '晚安哦，好梦', [('好', 1.0)])]",正面,无,无,无,无,无,无,无,无,无
网易云音乐,"你来过很多地方，却唯独没有来过的我主页，我亲爱的朋友 能来听听我的歌吗，，，，虽然比较小众，没什么人听过。[小红花]2025
期待",1,瓦达西白龙叠丝,2025-04-23 22:29:57,1359356908,你来过很多地方，却唯独没有来过的我主页，我亲爱的朋友 能来听听我的歌吗，，，，虽然比较小众，没什么人听过。小红花 期待,"['很多', '地方', '唯独', '主页', '亲爱', '朋友', '听听', '虽然', '比较', '没什么', '小红花', '期待']",12,2,0.5705275535583496,正面,"[('，', 'OTHER', 7, 8), ('，', 'OTHER', 19, 20), (' ', 'MUSIC', 26, 27), ('，', 'MUSIC', 35, 36), ('，', 'MUSIC', 36, 37), ('，', 'MUSIC', 37, 38), ('，', 'MUSIC', 38, 39), ('，', 'OTHER', 45, 46), ('。', 'OTHER', 52, 53), ('小红花', 'PERSON', 53, 56), (' ', 'OTHER', 56, 57)]",['小红花'],[],[],[],"[('主页', 1.7803003045166665), ('听听', 1.254275472025), ('期待', 1.1182080536566665), ('朋友', 0.9745180804733334), ('地方', 0.7359820723883334), ('没有', 0.5188039275249999)]","['主页', '听听', '期待', '朋友', '地方', '没有']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('地方', '中性', 0.0, '你来过很多地方，却唯独没', []), ('主页', '中性', 0.0, '有来过的我主页，我亲爱的', []), ('朋友', '中性', 0.0, '，我亲爱的朋友 能来听听', []), ('没什么', '中性', 0.0, '比较小众，没什么人听过。小', []), ('小红花', '中性', 0.0, '么人听过。小红花 期待', [])]",无,无,中性,无,无,无,无,无,无,无
